time,altMsl,tas,vvi,mach,ias,alpha,nx,ny,nz,x,y,z
2.035180e+02,3.334265e+02,3.549940e+02,-8.504661e+00,1.047163e+00,3.493405e+02,3.102603e+00,4.947584e-01,3.354204e+00,-1.139946e-03,-3.012405e+05,3.334095e+02,5.280614e+05
2.035340e+02,3.332724e+02,3.550534e+02,-8.577514e+00,1.047336e+00,3.494015e+02,3.081527e+00,4.932650e-01,3.319982e+00,-1.149770e-03,-3.012415e+05,3.332724e+02,5.280670e+05
2.035510e+02,3.331689e+02,3.550932e+02,-8.626669e+00,1.047452e+00,3.494424e+02,3.067826e+00,4.922958e-01,3.297952e+00,-1.142757e-03,-3.012426e+05,3.331258e+02,5.280729e+05
2.035680e+02,3.330126e+02,3.551531e+02,-8.701270e+00,1.047627e+00,3.495040e+02,3.047675e+00,4.907929e-01,3.264587e+00,-1.109534e-03,-3.012437e+05,3.329778e+02,5.280788e+05
2.035840e+02,3.328550e+02,3.552133e+02,-8.776913e+00,1.047803e+00,3.495659e+02,3.027957e+00,4.893030e-01,3.231633e+00,-1.021128e-03,-3.012448e+05,3.328374e+02,5.280844e+05
2.036010e+02,3.326960e+02,3.552738e+02,-8.853568e+00,1.047979e+00,3.496281e+02,3.008602e+00,4.878273e-01,3.199150e+00,-9.328167e-04,-3.012458e+05,3.326871e+02,5.280904e+05
2.036180e+02,3.325356e+02,3.553345e+02,-8.931209e+00,1.048157e+00,3.496906e+02,2.989469e+00,4.863805e-01,3.167464e+00,-8.428542e-04,-3.012469e+05,3.325356e+02,5.280963e+05
2.036350e+02,3.324279e+02,3.553752e+02,-8.983534e+00,1.048275e+00,3.497324e+02,2.976814e+00,4.853471e-01,3.145238e+00,-7.638910e-04,-3.012480e+05,3.323829e+02,5.281023e+05
2.036510e+02,3.322651e+02,3.554363e+02,-9.062861e+00,1.048454e+00,3.497953e+02,2.958027e+00,4.838637e-01,3.113051e+00,-6.538102e-04,-3.012489e+05,3.322379e+02,5.281079e+05
2.036680e+02,3.321009e+02,3.554978e+02,-9.143162e+00,1.048633e+00,3.498586e+02,2.939425e+00,4.824405e-01,3.082002e+00,-5.648716e-04,-3.012500e+05,3.320826e+02,5.281138e+05
2.036850e+02,3.319352e+02,3.555594e+02,-9.224439e+00,1.048813e+00,3.499221e+02,2.920954e+00,4.809586e-01,3.050201e+00,-4.843911e-04,-3.012510e+05,3.319260e+02,5.281198e+05
2.037010e+02,3.318240e+02,3.556007e+02,-9.279181e+00,1.048933e+00,3.499646e+02,2.908741e+00,4.799528e-01,3.028749e+00,-4.272377e-04,-3.012520e+05,3.317776e+02,5.281254e+05
2.037180e+02,3.316559e+02,3.556628e+02,-9.362112e+00,1.049114e+00,3.500285e+02,2.890618e+00,4.785072e-01,2.997602e+00,-3.731216e-04,-3.012530e+05,3.316184e+02,5.281313e+05
2.037340e+02,3.314862e+02,3.557250e+02,-9.446003e+00,1.049296e+00,3.500926e+02,2.872719e+00,4.770820e-01,2.967046e+00,-3.275669e-04,-3.012539e+05,3.314673e+02,5.281369e+05
2.037510e+02,3.313151e+02,3.557876e+02,-9.530865e+00,1.049478e+00,3.501571e+02,2.855059e+00,4.756001e-01,2.935762e+00,-3.014810e-04,-3.012550e+05,3.313055e+02,5.281429e+05
2.037680e+02,3.311424e+02,3.558503e+02,-9.616688e+00,1.049661e+00,3.502218e+02,2.837716e+00,4.741971e-01,2.905851e+00,-2.879690e-04,-3.012559e+05,3.311424e+02,5.281489e+05
2.037840e+02,3.310264e+02,3.558923e+02,-9.674411e+00,1.049784e+00,3.502650e+02,2.826311e+00,4.733017e-01,2.886733e+00,-2.743175e-04,-3.012569e+05,3.309877e+02,5.281545e+05
2.038010e+02,3.308511e+02,3.559554e+02,-9.761747e+00,1.049968e+00,3.503301e+02,2.809385e+00,4.719562e-01,2.858201e+00,-2.764566e-04,-3.012579e+05,3.308218e+02,5.281605e+05
2.038180e+02,3.306742e+02,3.560186e+02,-9.849997e+00,1.050152e+00,3.503953e+02,2.792648e+00,4.705834e-01,2.829283e+00,-2.713201e-04,-3.012588e+05,3.306545e+02,5.281664e+05
2.038350e+02,3.304957e+02,3.560822e+02,-9.939139e+00,1.050337e+00,3.504608e+02,2.776091e+00,4.692703e-01,2.801356e+00,-2.687117e-04,-3.012598e+05,3.304858e+02,5.281724e+05
2.038510e+02,3.303759e+02,3.561246e+02,-9.999055e+00,1.050461e+00,3.505046e+02,2.765112e+00,4.684003e-01,2.782919e+00,-2.607292e-04,-3.012607e+05,3.303258e+02,5.281780e+05
2.038680e+02,3.301947e+02,3.561884e+02,-1.008966e+01,1.050647e+00,3.505705e+02,2.748694e+00,4.670527e-01,2.754623e+00,-2.433313e-04,-3.012616e+05,3.301543e+02,5.281840e+05
2.038840e+02,3.300118e+02,3.562524e+02,-1.018118e+01,1.050834e+00,3.506366e+02,2.732364e+00,4.656998e-01,2.726099e+00,-2.158282e-04,-3.012625e+05,3.299915e+02,5.281896e+05
2.039010e+02,3.298274e+02,3.563166e+02,-1.027357e+01,1.051021e+00,3.507029e+02,2.716143e+00,4.643765e-01,2.698149e+00,-1.864670e-04,-3.012635e+05,3.298171e+02,5.281956e+05
2.039180e+02,3.296412e+02,3.563810e+02,-1.036684e+01,1.051209e+00,3.507694e+02,2.700007e+00,4.630478e-01,2.670200e+00,-1.470686e-04,-3.012644e+05,3.296412e+02,5.282016e+05
2.039340e+02,3.295162e+02,3.564240e+02,-1.042952e+01,1.051334e+00,3.508139e+02,2.689314e+00,4.621283e-01,2.650978e+00,-1.139187e-04,-3.012652e+05,3.294745e+02,5.282072e+05
2.039510e+02,3.293272e+02,3.564886e+02,-1.052428e+01,1.051522e+00,3.508807e+02,2.673441e+00,4.607880e-01,2.622773e+00,-6.144717e-05,-3.012662e+05,3.292956e+02,5.282132e+05
2.039680e+02,3.291365e+02,3.565534e+02,-1.061991e+01,1.051711e+00,3.509478e+02,2.657777e+00,4.594876e-01,2.595427e+00,-1.592360e-06,-3.012671e+05,3.291153e+02,5.282192e+05
2.039840e+02,3.289441e+02,3.566184e+02,-1.071639e+01,1.051901e+00,3.510150e+02,2.642352e+00,4.581603e-01,2.567901e+00,6.505783e-05,-3.012679e+05,3.289441e+02,5.282248e+05
2.040010e+02,3.288148e+02,3.566619e+02,-1.078119e+01,1.052027e+00,3.510599e+02,2.632230e+00,4.572722e-01,2.549549e+00,1.006857e-04,-3.012688e+05,3.287610e+02,5.282308e+05
2.040180e+02,3.286195e+02,3.567271e+02,-1.087910e+01,1.052217e+00,3.511275e+02,2.617342e+00,4.559940e-01,2.523077e+00,1.679775e-04,-3.012697e+05,3.285760e+02,5.282368e+05
2.040340e+02,3.284224e+02,3.567925e+02,-1.097781e+01,1.052408e+00,3.511952e+02,2.602797e+00,4.547429e-01,2.497460e+00,2.138418e-04,-3.012705e+05,3.284005e+02,5.282425e+05
2.040510e+02,3.282235e+02,3.568581e+02,-1.107733e+01,1.052599e+00,3.512631e+02,2.588536e+00,4.534636e-01,2.471619e+00,2.608882e-04,-3.012714e+05,3.282124e+02,5.282485e+05
2.040680e+02,3.280228e+02,3.569238e+02,-1.117765e+01,1.052790e+00,3.513312e+02,2.574615e+00,4.522255e-01,2.446574e+00,3.016427e-04,-3.012723e+05,3.280228e+02,5.282545e+05
2.040840e+02,3.278880e+02,3.569677e+02,-1.124495e+01,1.052918e+00,3.513767e+02,2.565530e+00,4.514273e-01,2.430558e+00,3.251133e-04,-3.012731e+05,3.278430e+02,5.282601e+05
2.041010e+02,3.276843e+02,3.570336e+02,-1.134653e+01,1.053110e+00,3.514450e+02,2.552158e+00,4.502341e-01,2.406867e+00,3.567702e-04,-3.012739e+05,3.276502e+02,5.282661e+05
2.041180e+02,3.274787e+02,3.570996e+02,-1.144887e+01,1.053302e+00,3.515135e+02,2.539124e+00,4.490215e-01,2.383031e+00,3.742349e-04,-3.012748e+05,3.274558e+02,5.282721e+05
2.041340e+02,3.272713e+02,3.571658e+02,-1.155193e+01,1.053495e+00,3.515822e+02,2.526416e+00,4.478590e-01,2.360287e+00,3.965740e-04,-3.012756e+05,3.272713e+02,5.282778e+05
2.041510e+02,3.271320e+02,3.572100e+02,-1.162103e+01,1.053624e+00,3.516280e+02,2.518087e+00,4.470989e-01,2.345522e+00,4.027506e-04,-3.012764e+05,3.270739e+02,5.282838e+05
2.041680e+02,3.269215e+02,3.572763e+02,-1.172527e+01,1.053817e+00,3.516969e+02,2.505790e+00,4.459384e-01,2.323251e+00,4.133017e-04,-3.012772e+05,3.268746e+02,5.282898e+05
2.041840e+02,3.267091e+02,3.573427e+02,-1.183022e+01,1.054010e+00,3.517659e+02,2.493767e+00,4.447817e-01,2.301119e+00,4.118246e-04,-3.012780e+05,3.266854e+02,5.282955e+05
2.042010e+02,3.264948e+02,3.574093e+02,-1.193585e+01,1.054204e+00,3.518351e+02,2.482033e+00,4.436603e-01,2.279898e+00,4.162324e-04,-3.012788e+05,3.264828e+02,5.283015e+05
2.042180e+02,3.262786e+02,3.574759e+02,-1.204214e+01,1.054398e+00,3.519043e+02,2.470561e+00,4.425508e-01,2.259150e+00,4.105642e-04,-3.012796e+05,3.262786e+02,5.283075e+05
2.042350e+02,3.261333e+02,3.575204e+02,-1.211338e+01,1.054527e+00,3.519506e+02,2.463062e+00,4.417904e-01,2.245049e+00,4.080847e-04,-3.012804e+05,3.260728e+02,5.283135e+05
2.042510e+02,3.259139e+02,3.575872e+02,-1.222078e+01,1.054722e+00,3.520201e+02,2.452084e+00,4.406828e-01,2.224574e+00,4.062139e-04,-3.012812e+05,3.258773e+02,5.283192e+05
2.042680e+02,3.256926e+02,3.576541e+02,-1.232882e+01,1.054917e+00,3.520897e+02,2.441420e+00,4.396123e-01,2.205041e+00,4.031973e-04,-3.012820e+05,3.256679e+02,5.283252e+05
2.042840e+02,3.254692e+02,3.577211e+02,-1.243747e+01,1.055111e+00,3.521595e+02,2.431062e+00,4.385289e-01,2.185602e+00,3.876222e-04,-3.012827e+05,3.254692e+02,5.283309e+05
2.043010e+02,3.253193e+02,3.577657e+02,-1.251025e+01,1.055241e+00,3.522060e+02,2.424346e+00,4.378036e-01,2.172703e+00,3.848156e-04,-3.012835e+05,3.252567e+02,5.283369e+05
2.043180e+02,3.250927e+02,3.578329e+02,-1.261991e+01,1.055436e+00,3.522759e+02,2.414595e+00,4.367517e-01,2.154165e+00,3.645548e-04,-3.012842e+05,3.250422e+02,5.283430e+05
2.043340e+02,3.248641e+02,3.579000e+02,-1.273015e+01,1.055632e+00,3.523459e+02,2.405221e+00,4.357256e-01,2.136550e+00,3.288843e-04,-3.012850e+05,3.248387e+02,5.283486e+05
2.043510e+02,3.246336e+02,3.579672e+02,-1.284093e+01,1.055827e+00,3.524160e+02,2.396219e+00,4.346889e-01,2.119125e+00,2.852820e-04,-3.012857e+05,3.246207e+02,5.283547e+05
2.043680e+02,3.244010e+02,3.580345e+02,-1.295224e+01,1.056023e+00,3.524862e+02,2.387637e+00,4.336758e-01,2.102314e+00,2.054297e-04,-3.012865e+05,3.244010e+02,5.283607e+05
2.043840e+02,3.242449e+02,3.580794e+02,-1.302673e+01,1.056153e+00,3.525330e+02,2.382152e+00,4.330247e-01,2.091793e+00,1.274531e-04,-3.012872e+05,3.241928e+02,5.283664e+05
2.044010e+02,3.240090e+02,3.581468e+02,-1.313886e+01,1.056349e+00,3.526034e+02,2.374249e+00,4.320579e-01,2.076604e+00,-1.253489e-05,-3.012879e+05,3.239696e+02,5.283724e+05
2.044180e+02,3.237711e+02,3.582142e+02,-1.325145e+01,1.056545e+00,3.526738e+02,2.366755e+00,4.310789e-01,2.061511e+00,-2.148580e-04,-3.012887e+05,3.237446e+02,5.283785e+05
2.044340e+02,3.235311e+02,3.582816e+02,-1.336448e+01,1.056741e+00,3.527443e+02,2.359695e+00,4.301265e-01,2.047198e+00,-4.764762e-04,-3.012894e+05,3.235311e+02,5.283842e+05
2.044510e+02,3.233700e+02,3.583266e+02,-1.344006e+01,1.056872e+00,3.527913e+02,2.355221e+00,4.295037e-01,2.038143e+00,-6.707986e-04,-3.012901e+05,3.233028e+02,5.283902e+05
2.044680e+02,3.231267e+02,3.583941e+02,-1.355376e+01,1.057068e+00,3.528620e+02,2.348870e+00,4.285755e-01,2.025067e+00,-9.842358e-04,-3.012908e+05,3.230725e+02,5.283962e+05
2.044840e+02,3.228813e+02,3.584616e+02,-1.366781e+01,1.057264e+00,3.529326e+02,2.342972e+00,4.276375e-01,2.012111e+00,-1.358305e-03,-3.012915e+05,3.228540e+02,5.284019e+05
2.045010e+02,3.226339e+02,3.585291e+02,-1.378222e+01,1.057461e+00,3.530033e+02,2.337601e+00,4.267140e-01,1.999946e+00,-1.757263e-03,-3.012922e+05,3.226201e+02,5.284080e+05
2.045180e+02,3.223844e+02,3.585967e+02,-1.389692e+01,1.057657e+00,3.530741e+02,2.332806e+00,4.258101e-01,1.988746e+00,-2.171306e-03,-3.012929e+05,3.223844e+02,5.284140e+05
2.045340e+02,3.222169e+02,3.586417e+02,-1.397354e+01,1.057788e+00,3.531213e+02,2.329973e+00,4.252044e-01,1.981520e+00,-2.470569e-03,-3.012936e+05,3.221610e+02,5.284197e+05
2.045510e+02,3.219640e+02,3.587092e+02,-1.408867e+01,1.057984e+00,3.531920e+02,2.326346e+00,4.242773e-01,1.970895e+00,-2.945686e-03,-3.012943e+05,3.219217e+02,5.284258e+05
2.045680e+02,3.217090e+02,3.587768e+02,-1.420400e+01,1.058180e+00,3.532629e+02,2.323630e+00,4.233510e-01,1.961370e+00,-3.399930e-03,-3.012950e+05,3.216806e+02,5.284318e+05
2.045840e+02,3.214519e+02,3.588443e+02,-1.431947e+01,1.058376e+00,3.533337e+02,2.321981e+00,4.224680e-01,1.953760e+00,-3.857546e-03,-3.012956e+05,3.214519e+02,5.284375e+05
2.046010e+02,3.212794e+02,3.588892e+02,-1.439648e+01,1.058506e+00,3.533809e+02,2.321565e+00,4.218850e-01,1.949482e+00,-4.159690e-03,-3.012963e+05,3.212074e+02,5.284436e+05
2.046180e+02,3.210189e+02,3.589566e+02,-1.451202e+01,1.058702e+00,3.534518e+02,2.322159e+00,4.209729e-01,1.943718e+00,-4.626280e-03,-3.012970e+05,3.209608e+02,5.284497e+05
2.046350e+02,3.207563e+02,3.590240e+02,-1.462747e+01,1.058897e+00,3.535226e+02,2.324426e+00,4.201369e-01,1.941204e+00,-5.106082e-03,-3.012976e+05,3.207124e+02,5.284557e+05
2.046510e+02,3.204917e+02,3.590912e+02,-1.474267e+01,1.059092e+00,3.535933e+02,2.328567e+00,4.194242e-01,1.942808e+00,-5.608954e-03,-3.012983e+05,3.204770e+02,5.284614e+05
2.046680e+02,3.202250e+02,3.591583e+02,-1.485752e+01,1.059287e+00,3.536639e+02,2.334741e+00,4.187353e-01,1.945829e+00,-6.216763e-03,-3.012989e+05,3.202250e+02,5.284675e+05
2.046840e+02,3.200461e+02,3.592029e+02,-1.493384e+01,1.059417e+00,3.537109e+02,2.340118e+00,4.183682e-01,1.949886e+00,-6.661545e-03,-3.012995e+05,3.199864e+02,5.284732e+05
2.047010e+02,3.197760e+02,3.592698e+02,-1.504779e+01,1.059611e+00,3.537814e+02,2.350227e+00,4.179562e-01,1.960555e+00,-7.397526e-03,-3.013002e+05,3.197309e+02,5.284793e+05
2.047180e+02,3.195039e+02,3.593365e+02,-1.516090e+01,1.059804e+00,3.538517e+02,2.362827e+00,4.177229e-01,1.976736e+00,-8.282197e-03,-3.013008e+05,3.194736e+02,5.284853e+05
2.047340e+02,3.192299e+02,3.594030e+02,-1.527302e+01,1.059997e+00,3.539219e+02,2.377901e+00,4.174986e-01,1.996135e+00,-9.337406e-03,-3.013014e+05,3.192298e+02,5.284910e+05
2.047510e+02,3.190460e+02,3.594472e+02,-1.534712e+01,1.060125e+00,3.539685e+02,2.389334e+00,4.174103e-01,2.011707e+00,-1.009449e-02,-3.013021e+05,3.189693e+02,5.284971e+05
2.047680e+02,3.187686e+02,3.595132e+02,-1.545712e+01,1.060316e+00,3.540383e+02,2.408488e+00,4.175179e-01,2.040776e+00,-1.133393e-02,-3.013027e+05,3.187068e+02,5.285032e+05
2.047840e+02,3.184893e+02,3.595790e+02,-1.556551e+01,1.060507e+00,3.541079e+02,2.429791e+00,4.177657e-01,2.074509e+00,-1.278300e-02,-3.013033e+05,3.184582e+02,5.285089e+05
2.048010e+02,3.182081e+02,3.596445e+02,-1.567214e+01,1.060697e+00,3.541772e+02,2.452916e+00,4.180714e-01,2.111219e+00,-1.426306e-02,-3.013039e+05,3.181924e+02,5.285150e+05
2.048180e+02,3.179250e+02,3.597096e+02,-1.577682e+01,1.060885e+00,3.542462e+02,2.477563e+00,4.185267e-01,2.151476e+00,-1.576466e-02,-3.013045e+05,3.179250e+02,5.285211e+05
2.048340e+02,3.177352e+02,3.597529e+02,-1.584541e+01,1.061011e+00,3.542920e+02,2.494625e+00,4.190051e-01,2.181037e+00,-1.682275e-02,-3.013051e+05,3.176719e+02,5.285268e+05
2.048510e+02,3.174491e+02,3.598174e+02,-1.594637e+01,1.061198e+00,3.543605e+02,2.520757e+00,4.197072e-01,2.225648e+00,-1.837797e-02,-3.013057e+05,3.174013e+02,5.285329e+05
2.048680e+02,3.171612e+02,3.598816e+02,-1.604496e+01,1.061384e+00,3.544286e+02,2.547152e+00,4.203532e-01,2.269746e+00,-1.978820e-02,-3.013063e+05,3.171291e+02,5.285389e+05
2.048840e+02,3.168716e+02,3.599454e+02,-1.614108e+01,1.061568e+00,3.544965e+02,2.573439e+00,4.210846e-01,2.314876e+00,-2.103505e-02,-3.013068e+05,3.168715e+02,5.285447e+05
2.049010e+02,3.166775e+02,3.599878e+02,-1.620374e+01,1.061691e+00,3.545414e+02,2.590685e+00,4.215792e-01,2.344816e+00,-2.176151e-02,-3.013074e+05,3.165965e+02,5.285508e+05
2.049180e+02,3.163851e+02,3.600510e+02,-1.629558e+01,1.061874e+00,3.546087e+02,2.615901e+00,4.221597e-01,2.386819e+00,-2.264657e-02,-3.013080e+05,3.163199e+02,5.285568e+05
2.049340e+02,3.160910e+02,3.601138e+02,-1.638485e+01,1.062055e+00,3.546756e+02,2.640157e+00,4.226580e-01,2.426601e+00,-2.323788e-02,-3.013085e+05,3.160583e+02,5.285626e+05
2.049510e+02,3.157954e+02,3.601763e+02,-1.647150e+01,1.062236e+00,3.547422e+02,2.663326e+00,4.231875e-01,2.465525e+00,-2.346740e-02,-3.013091e+05,3.157789e+02,5.285687e+05
2.049680e+02,3.154983e+02,3.602384e+02,-1.655550e+01,1.062415e+00,3.548085e+02,2.685271e+00,4.235842e-01,2.501143e+00,-2.327319e-02,-3.013096e+05,3.154983e+02,5.285748e+05
2.049840e+02,3.152993e+02,3.602796e+02,-1.661004e+01,1.062535e+00,3.548525e+02,2.699214e+00,4.237876e-01,2.523235e+00,-2.308083e-02,-3.013102e+05,3.152329e+02,5.285805e+05
2.050010e+02,3.149998e+02,3.603411e+02,-1.668969e+01,1.062712e+00,3.549182e+02,2.719113e+00,4.240838e-01,2.554929e+00,-2.262387e-02,-3.013107e+05,3.149497e+02,5.285866e+05
2.050180e+02,3.146988e+02,3.604023e+02,-1.676667e+01,1.062889e+00,3.549837e+02,2.737821e+00,4.244018e-01,2.585104e+00,-2.182612e-02,-3.013112e+05,3.146653e+02,5.285927e+05
2.050350e+02,3.143965e+02,3.604632e+02,-1.684105e+01,1.063065e+00,3.550488e+02,2.755330e+00,4.246192e-01,2.612314e+00,-2.099056e-02,-3.013118e+05,3.143797e+02,5.285988e+05
2.050510e+02,3.141942e+02,3.605036e+02,-1.688920e+01,1.063182e+00,3.550921e+02,2.766385e+00,4.247402e-01,2.629394e+00,-2.049533e-02,-3.013122e+05,3.141098e+02,5.286045e+05
2.050680e+02,3.138898e+02,3.605641e+02,-1.695934e+01,1.063357e+00,3.551569e+02,2.782087e+00,4.249343e-01,2.654123e+00,-1.980930e-02,-3.013128e+05,3.138220e+02,5.286106e+05
2.050840e+02,3.135841e+02,3.606242e+02,-1.702696e+01,1.063530e+00,3.552214e+02,2.796754e+00,4.251382e-01,2.677281e+00,-1.917628e-02,-3.013132e+05,3.135500e+02,5.286164e+05
2.051010e+02,3.132772e+02,3.606842e+02,-1.709216e+01,1.063703e+00,3.552857e+02,2.810398e+00,4.252892e-01,2.698761e+00,-1.870987e-02,-3.013137e+05,3.132601e+02,5.286225e+05
2.051180e+02,3.129691e+02,3.607439e+02,-1.715500e+01,1.063876e+00,3.553498e+02,2.823051e+00,4.254079e-01,2.718793e+00,-1.837490e-02,-3.013142e+05,3.129692e+02,5.286286e+05
2.051340e+02,3.127632e+02,3.607835e+02,-1.719562e+01,1.063990e+00,3.553924e+02,2.830931e+00,4.254986e-01,2.731586e+00,-1.820621e-02,-3.013147e+05,3.126944e+02,5.286343e+05
2.051510e+02,3.124533e+02,3.608429e+02,-1.725468e+01,1.064161e+00,3.554562e+02,2.841862e+00,4.256335e-01,2.749504e+00,-1.802116e-02,-3.013152e+05,3.124015e+02,5.286404e+05
2.051680e+02,3.121424e+02,3.609020e+02,-1.731159e+01,1.064332e+00,3.555198e+02,2.851679e+00,4.257236e-01,2.765629e+00,-1.781375e-02,-3.013156e+05,3.121078e+02,5.286465e+05
2.051840e+02,3.118304e+02,3.609610e+02,-1.736643e+01,1.064502e+00,3.555832e+02,2.860316e+00,4.257352e-01,2.779868e+00,-1.753682e-02,-3.013161e+05,3.118305e+02,5.286523e+05
2.052010e+02,3.116219e+02,3.610002e+02,-1.740190e+01,1.064615e+00,3.556254e+02,2.865393e+00,4.256964e-01,2.788037e+00,-1.730164e-02,-3.013165e+05,3.115349e+02,5.286584e+05
2.052180e+02,3.113084e+02,3.610589e+02,-1.745357e+01,1.064785e+00,3.556887e+02,2.871994e+00,4.255794e-01,2.798317e+00,-1.681558e-02,-3.013170e+05,3.112386e+02,5.286645e+05
2.052340e+02,3.109940e+02,3.611175e+02,-1.750349e+01,1.064954e+00,3.557518e+02,2.877385e+00,4.253850e-01,2.806376e+00,-1.617544e-02,-3.013174e+05,3.109589e+02,5.286703e+05
2.052510e+02,3.106786e+02,3.611760e+02,-1.755178e+01,1.065122e+00,3.558148e+02,2.881619e+00,4.250853e-01,2.811986e+00,-1.532465e-02,-3.013178e+05,3.106611e+02,5.286764e+05
2.052680e+02,3.103624e+02,3.612343e+02,-1.759857e+01,1.065290e+00,3.558777e+02,2.884815e+00,4.246925e-01,2.815193e+00,-1.425426e-02,-3.013182e+05,3.103624e+02,5.286825e+05
2.052840e+02,3.101511e+02,3.612732e+02,-1.762897e+01,1.065402e+00,3.559195e+02,2.886442e+00,4.244125e-01,2.816463e+00,-1.352724e-02,-3.013186e+05,3.100806e+02,5.286883e+05
2.053010e+02,3.098335e+02,3.613313e+02,-1.767346e+01,1.065570e+00,3.559824e+02,2.888246e+00,4.239562e-01,2.817221e+00,-1.242323e-02,-3.013190e+05,3.097805e+02,5.286944e+05
2.053180e+02,3.095151e+02,3.613895e+02,-1.771669e+01,1.065738e+00,3.560451e+02,2.889414e+00,4.234217e-01,2.816391e+00,-1.121444e-02,-3.013194e+05,3.094797e+02,5.287005e+05
2.053340e+02,3.091960e+02,3.614475e+02,-1.775876e+01,1.065905e+00,3.561078e+02,2.890136e+00,4.228574e-01,2.814553e+00,-1.014615e-02,-3.013198e+05,3.091960e+02,5.287063e+05
2.053510e+02,3.089828e+02,3.614861e+02,-1.778618e+01,1.066016e+00,3.561496e+02,2.890467e+00,4.224845e-01,2.813195e+00,-9.579708e-03,-3.013202e+05,3.088939e+02,5.287124e+05
2.053680e+02,3.086624e+02,3.615441e+02,-1.782644e+01,1.066183e+00,3.562121e+02,2.890844e+00,4.219226e-01,2.811039e+00,-8.915335e-03,-3.013206e+05,3.085911e+02,5.287185e+05
2.053840e+02,3.083412e+02,3.616020e+02,-1.786571e+01,1.066350e+00,3.562746e+02,2.891211e+00,4.213247e-01,2.808459e+00,-8.572571e-03,-3.013209e+05,3.083055e+02,5.287243e+05
2.054010e+02,3.080194e+02,3.616598e+02,-1.790406e+01,1.066517e+00,3.563372e+02,2.891746e+00,4.207305e-01,2.806111e+00,-8.537559e-03,-3.013213e+05,3.080015e+02,5.287304e+05
2.054180e+02,3.076969e+02,3.617175e+02,-1.794149e+01,1.066683e+00,3.563996e+02,2.892598e+00,4.201576e-01,2.804482e+00,-8.771515e-03,-3.013217e+05,3.076969e+02,5.287366e+05
2.054350e+02,3.074816e+02,3.617560e+02,-1.796595e+01,1.066794e+00,3.564412e+02,2.893402e+00,4.197820e-01,2.803801e+00,-9.157384e-03,-3.013220e+05,3.073917e+02,5.287427e+05
2.054510e+02,3.071580e+02,3.618135e+02,-1.800191e+01,1.066960e+00,3.565035e+02,2.895052e+00,4.192021e-01,2.803118e+00,-9.993252e-03,-3.013223e+05,3.071040e+02,5.287485e+05
2.054680e+02,3.068337e+02,3.618710e+02,-1.803696e+01,1.067125e+00,3.565657e+02,2.897350e+00,4.186588e-01,2.803629e+00,-1.092684e-02,-3.013227e+05,3.067977e+02,5.287546e+05
2.054850e+02,3.065089e+02,3.619284e+02,-1.807103e+01,1.067290e+00,3.566278e+02,2.900394e+00,4.181969e-01,2.806029e+00,-1.193145e-02,-3.013230e+05,3.064908e+02,5.287607e+05
2.055010e+02,3.062920e+02,3.619666e+02,-1.809315e+01,1.067400e+00,3.566692e+02,2.902855e+00,4.179200e-01,2.808515e+00,-1.266771e-02,-3.013233e+05,3.062015e+02,5.287665e+05
2.055180e+02,3.059662e+02,3.620237e+02,-1.812541e+01,1.067565e+00,3.567311e+02,2.907210e+00,4.175146e-01,2.813160e+00,-1.375466e-02,-3.013236e+05,3.058937e+02,5.287726e+05
2.055340e+02,3.056398e+02,3.620807e+02,-1.815643e+01,1.067729e+00,3.567929e+02,2.912378e+00,4.171635e-01,2.819469e+00,-1.467476e-02,-3.013239e+05,3.056035e+02,5.287784e+05
2.055510e+02,3.053129e+02,3.621376e+02,-1.818610e+01,1.067893e+00,3.568546e+02,2.918337e+00,4.168954e-01,2.827826e+00,-1.547456e-02,-3.013242e+05,3.052947e+02,5.287846e+05
2.055680e+02,3.049854e+02,3.621943e+02,-1.821430e+01,1.068056e+00,3.569161e+02,2.925020e+00,4.166343e-01,2.837113e+00,-1.608403e-02,-3.013245e+05,3.049855e+02,5.287907e+05
2.055840e+02,3.047669e+02,3.622320e+02,-1.823223e+01,1.068164e+00,3.569570e+02,2.929865e+00,4.164719e-01,2.843921e+00,-1.635873e-02,-3.013248e+05,3.046940e+02,5.287965e+05
2.056010e+02,3.044387e+02,3.622883e+02,-1.825774e+01,1.068327e+00,3.570182e+02,2.937674e+00,4.162753e-01,2.855384e+00,-1.661844e-02,-3.013250e+05,3.043839e+02,5.288026e+05
2.056180e+02,3.041101e+02,3.623445e+02,-1.828147e+01,1.068488e+00,3.570792e+02,2.946049e+00,4.161430e-01,2.868310e+00,-1.660188e-02,-3.013253e+05,3.040735e+02,5.288088e+05
2.056340e+02,3.037810e+02,3.624005e+02,-1.830331e+01,1.068649e+00,3.571401e+02,2.954886e+00,4.160082e-01,2.881709e+00,-1.637387e-02,-3.013255e+05,3.037810e+02,5.288146e+05
2.056510e+02,3.035615e+02,3.624377e+02,-1.831679e+01,1.068756e+00,3.571805e+02,2.960996e+00,4.159348e-01,2.891114e+00,-1.618477e-02,-3.013258e+05,3.034699e+02,5.288207e+05
2.056680e+02,3.032319e+02,3.624932e+02,-1.833534e+01,1.068916e+00,3.572409e+02,2.970414e+00,4.158726e-01,2.906183e+00,-1.582672e-02,-3.013260e+05,3.031585e+02,5.288269e+05
